ConcentrationBROMP,ConfusionBROMP,BoredomBROMP,FrustrationBROMP,DelightBROMP
0.778067988,0.410829442,0.307938499,0.422145193,0.452025805
0.794254556,0.410829442,0.248310519,0.428532684,0.45364571
0.790737254,0.421562629,0.260696418,0.428960995,0.45364571
0.794890733,0.489086874,0.246135805,0.435238639,0.45364571
0.704431447,0.489086874,0.658417746,0.44111134,0.500753508
0.489369379,0.55293458,0.288006646,0.368027299,0.001811167
0.519888557,0.55293458,0.21558543,0.368054534,0.001811167
0.637231988,0.424596429,0.252341405,0.368935127,0.001811167
0.64419294,0.482242506,0.23490245,0.369350669,0.001811167
0.651083587,0.476278382,0.218168201,0.369366315,0.001812129
0.634842827,0.498334055,0.252685145,0.364300077,0.001812129
0.647026236,0.56612015,0.222411022,0.364400358,0.001812129
0.624033855,0.574858378,0.271927194,0.36560464,0.001812129
0.632364909,0.574858378,0.250458454,0.366239069,0.001812129
0.638340084,0.574858378,0.235563048,0.372389384,0.001827928
0.633147469,0.553150289,0.248806116,0.36696616,0.001827928
0.621781054,0.501662423,0.279156116,0.418156524,0.001827928
0.589972435,0.401959522,0.372629002,0.420593585,0.001978445
0.491821573,0.569173425,0.261810978,0.426940577,0.001989186
0.629532196,0.401959522,0.259824621,0.420864537,0.00199591
0.617666599,0.412892978,0.292101056,0.46705259,0.00199591
0.623039037,0.397004172,0.277552768,0.42179901,0.002016829
0.617059194,0.397004172,0.294236094,0.416214433,0.002054924
0.545632121,0.397004172,0.361157802,0.414032433,0.002054924
0.382625967,0.738322893,0.572488712,0.438564885,0.002203727
0.471839934,0.55293458,0.299950956,0.388456366,0.002203727
0.481694758,0.55293458,0.275270707,0.388658386,0.002218587
0.622226629,0.386214681,0.267461673,0.382689707,0.002220613
0.592998942,0.409488059,0.356842766,0.428599006,0.002220613
0.611566011,0.409488059,0.304122913,0.428952066,0.002246057
0.60980941,0.419285491,0.307333009,0.42315444,0.002246057
0.567550401,0.548854537,0.421961514,0.425562764,0.002428048
0.608421699,0.548854537,0.29928407,0.438047932,0.002428048
0.603101981,0.524698357,0.312593313,0.387505935,0.002453477
0.608653654,0.456668209,0.296996949,0.432211697,0.002453477
0.608667535,0.446669143,0.296957588,0.432211864,0.002453477
0.490627501,0.386230216,0.623305173,0.437934075,0.002453477
0.038413533,0.92943693,0.999507504,0.539446363,0.002453477
0.351839623,0.929451493,0.344442645,0.591020505,0.002453477
0.338405004,0.929447196,0.382154795,0.540175038,0.002453477
0.349972881,0.929450777,0.344643372,0.591726816,0.002453477
0.473008493,0.87017383,0.375307188,0.592296701,0.002453477
0.483418998,0.386286313,0.344886202,0.592301783,0.002453477
0.483421353,0.386233668,0.344877687,0.540772163,0.002453477
0.421083784,0.386233668,0.51248154,0.543810982,0.002453477
0.297166341,0.552940879,0.458114916,0.493838291,0.002453477
0.327890108,0.675285976,0.346931539,0.494184431,0.002631064
0.358577372,0.729479143,0.329591225,0.441938091,0.002821468
0.347912589,0.55293458,0.687630853,0.442497851,6.05E-06
0.278843512,0.55293458,0.571514988,0.446842354,0.00324202
0.321162702,0.573939317,0.402238617,0.500480487,0.00324202
0.34068955,0.573939317,0.336739467,0.500553446,0.003249498
0.381951559,0.52389081,0.590495208,0.498912391,0.003249498
0.324317399,0.683828563,0.345891384,0.467471477,0.003249498
0.328321432,0.683828563,0.33207148,0.467509497,0.003253419
0.450533305,0.502557211,0.349193623,0.410159993,0.003310094
0.449341773,0.502557211,0.340031242,0.404560832,0.003365816
0.458608481,0.386221585,0.313988682,0.449733928,0.003365816
0.458614138,0.386221585,0.313970566,0.449734041,0.003365816
0.326519157,0.386221585,0.566653928,0.4564522,0.003365816
0.296868297,0.552941779,0.242216348,0.476051103,0.003442174
0.273745182,0.552941779,0.26060507,0.478035594,0.003442174
0.31822724,0.386214681,0.244552276,0.431848681,0.003691059
0.280198262,0.615939898,0.139383582,0.432329316,0.003957868
0.28724231,0.675280388,0.126735259,0.432329316,0.004243882
0.509707017,0.55293458,0.237770546,0.367108436,0.330977523
0.48851865,0.55293458,0.290562367,0.368682768,0.330977523
0.653269028,0.386228271,0.218947688,0.368683085,0.330977523
0.642619692,0.452516932,0.245511344,0.369211446,0.330977523
0.489144909,0.552943082,0.289850875,0.370465389,0.330977523
0.493560474,0.552943082,0.278921034,0.371344493,0.330977523
0.641894095,0.386222835,0.24845913,0.371536345,0.332420411
0.588537735,0.431425642,0.404758537,0.418492922,0.332420411
0.604547293,0.431425642,0.35611759,0.426326778,0.344482638
0.494744334,0.598627513,0.278220717,0.426401042,0.345025961
0.623652204,0.438870431,0.300232956,0.472535512,0.345025961
0.623621827,0.445318362,0.300520126,0.525396783,0.345025961
0.613236754,0.399674921,0.331051204,0.473817857,0.351388635
0.626734823,0.399674921,0.292216737,0.473882526,0.351857059
0.61178298,0.412457968,0.335825375,0.520846171,0.351857059
0.606906375,0.405137734,0.350952356,0.469346191,0.35881756
0.608446034,0.398853247,0.346707064,0.412138765,0.364274307
0.554058739,0.398853247,0.401835528,0.421555958,0.364274307
0.466295455,0.686793774,0.260363935,0.434305969,0.380647703
0.475905381,0.729479143,0.314183708,0.38472877,0.397297116
0.50030339,0.55293458,0.628190377,0.385933354,0.00140637
0.63723641,0.386214681,0.530977052,0.388290646,0.00140637
0.540235499,0.55293458,0.234837384,0.388502286,0.39898822
0.673808979,0.386214681,0.23309729,0.382635603,0.400021041
0.655645413,0.403181828,0.289932821,0.4281873,0.400021041
0.668459597,0.403181828,0.255621327,0.434646249,0.401969207
0.666822211,0.403181828,0.261956003,0.428741412,0.404330403
0.600233344,0.403181828,0.485852098,0.427617336,0.404330403
0.548666968,0.570419216,0.240202509,0.44651231,0.406016969
0.526480488,0.55293458,0.304684578,0.396585039,0.41578821
0.662709046,0.386214681,0.304808957,0.39147517,0.423324128
0.675561336,0.389443024,0.267117673,0.385590666,0.423324128
0.67143045,0.455877182,0.281057833,0.385916577,0.423324128
0.675526606,0.455877182,0.333294741,0.387331415,0.423324128
0.697413097,0.455877182,0.172263486,0.399454051,0.423687079
0.687982433,0.470409203,0.192459072,0.393951009,0.423687079
0.692573442,0.467023075,0.183179766,0.394176914,0.423687079
0.69431651,0.467023075,0.179785125,0.394276037,0.424490076
0.676558354,0.484462025,0.22697878,0.440211131,0.424490076
0.68695634,0.484462025,0.307593836,0.446807471,0.427238796
0.664166177,0.469881058,0.391673395,0.442107654,0.439440395
0.665171383,0.402917301,0.395976096,0.437147801,0.439440395
0.681449768,0.402917301,0.342674038,0.449849868,0.441105564
0.683832814,0.386214681,0.33514061,0.398644401,0.441494251
0.647973518,0.417074315,0.467907234,0.445614875,0.441494251
0.676318494,0.417074315,0.371494169,0.452055096,0.442913099
0.672408571,0.426248946,0.383225177,0.446162279,0.442913099
0.673118836,0.500979605,0.379652104,0.446439983,0.445110595
0.676264835,0.500979605,0.368748282,0.440260954,0.445110595
0.601770522,0.468905647,0.601150775,0.393129126,0.476518011
0.533862185,0.569210248,0.381389713,0.463036848,0.476518011
0.533880522,0.559961663,0.381333573,0.463037073,0.476518011
0.431355532,0.552955278,0.670150317,0.468018061,0.476518011
0.519450328,0.552978676,0.398382932,0.520496017,0.476518011
0.507257877,0.552978676,0.432452636,0.521089048,0.476518011
0.517731411,0.552983176,0.400211202,0.521112692,0.476518011
0.640776598,0.386261285,0.43640314,0.521742186,0.476518011
0.650979326,0.386267326,0.402036214,0.57374615,0.476518011
0.650979345,0.386244887,0.402034166,0.521764985,0.476518011
0.603466245,0.386244887,0.546284852,0.524230675,0.476518011
0.623613371,0.402961969,0.472230437,0.525308088,0.476518011
0.504874815,0.570195289,0.41411656,0.525346115,0.476819347
0.632767881,0.414129757,0.438301773,0.4670369,0.476819347
0.637356618,0.485315324,0.42196848,0.467189249,0.478028893
0.636375507,0.485315324,0.420910765,0.423488375,0.478028893
0.638514591,0.467833653,0.41272763,0.373243323,0.478384586
0.638459386,0.467833653,0.411932635,0.367380933,0.478713386
0.635619065,0.456339369,0.417008819,0.361689888,0.480175937
0.632638612,0.45250628,0.419449645,0.356156702,0.482667976
0.635036994,0.45250628,0.408085029,0.350507124,0.483818032
0.637396763,0.452524318,0.400286644,0.393649573,0.483818032
0.637405611,0.452524318,0.400245625,0.393650061,0.483818032
0.616630449,0.452524318,0.443126504,0.394681276,0.483818032
0.631546413,0.452524318,0.390552783,0.400893087,0.485051772
0.625102423,0.452524318,0.400460614,0.395278791,0.488765703
0.626431842,0.45250628,0.388344278,0.34092283,0.491413839
0.629131525,0.386214681,0.376300546,0.341055164,0.49257972
0.624021089,0.386214681,0.383529557,0.335740169,0.495683253
0.629326095,0.386214681,0.365305901,0.335795034,0.496170364
0.629846792,0.386214681,0.363083696,0.330196936,0.496374378
0.626095339,0.391429502,0.373534666,0.324814447,0.496374378
0.246324387,0.45794836,0.998858753,0.370920445,0.051560684
0.633332623,0.558352705,0.437740548,0.419771586,0.050850939
0.641892398,0.558371557,0.409129671,0.47163315,0.050847534
0.758275239,0.391447714,0.409080777,0.471633433,0.050846724
0.682642487,0.386232805,0.727979616,0.477553234,0.037065335
0.599855894,0.552953478,0.584849366,0.480943053,0.031390926
0.648555309,0.615957984,0.424219183,0.481436164,0.032819466
0.650364321,0.675280388,0.41998638,0.429793895,0.03445386
0.642454893,0.675280388,0.451232594,0.430734377,0.035271271
0.657284139,0.55293458,0.401005719,0.430774497,0.035249595
0.763672364,0.396706273,0.42285928,0.425006062,0.035747136
0.764230537,0.470907652,0.415564051,0.425296352,0.036416277
0.767105905,0.472253324,0.402427245,0.419174712,0.036537774
0.763520858,0.478658309,0.413529893,0.413272523,0.037120085
0.763522262,0.483516878,0.410370348,0.407335707,0.037566338
0.761852997,0.472527651,0.415751646,0.401476101,0.037856359
0.761809827,0.465055871,0.414633409,0.401657211,0.038299293
0.759711546,0.463712687,0.421674896,0.395845576,0.038933422
0.747561319,0.457332257,0.466533432,0.390671428,0.041150164
0.744745819,0.45250628,0.472434998,0.391480804,0.043321272
0.460510174,0.55293458,0.369266194,0.369336291,0.330977523
0.494736824,0.55293458,0.275422476,0.370319379,0.330977523
0.508286156,0.55293458,0.242639462,0.370551081,0.332722457
0.637287805,0.386214681,0.260238672,0.365193765,0.33672534
0.469381764,0.55293458,0.345450317,0.372973785,0.33672534
0.493315387,0.55293458,0.280647295,0.373513951,0.33672534
0.637743645,0.386214681,0.260258333,0.373606408,0.337424663
0.602450698,0.415572188,0.362234481,0.419697894,0.337424663
0.623367065,0.415572188,0.300807387,0.420250697,0.341455169
0.468472399,0.58292918,0.350467069,0.427744851,0.341455169
0.476006186,0.58292918,0.329418154,0.42851749,0.341455169
0.601720178,0.415572188,0.366644597,0.429788049,0.350752234
0.616838829,0.386214681,0.321502569,0.373626878,0.353233649
0.519162469,0.466804362,0.629399896,0.42270738,0.353233649
0.397078475,0.632465488,0.58215615,0.438679463,0.379950967
0.456905778,0.632465488,0.391017582,0.438826657,0.381067069
0.431365448,0.652874733,0.471967583,0.492409554,0.381067069
0.56638471,0.488980027,0.485572293,0.493796996,0.391490154
0.543195048,0.407487743,0.560942738,0.437620493,0.409238834
0.342071927,0.57479105,0.66806306,0.449055791,0.409238834
0.323116012,0.694460676,0.739013314,0.454561906,0.426278094
0.275682962,0.729479143,0.899973712,0.411746879,0.44349421
0.39571794,0.55293458,0.67773021,0.414143553,0.44349421
0.31292931,0.55293458,0.875838665,0.420500086,0.44349421
0.415431829,0.55293458,0.63347722,0.420709906,0.445178081
0.416054703,0.55293458,0.631893017,0.420859961,0.446382952
0.265065232,0.625269754,0.989801942,0.481562942,0.446382952
0.370786449,0.7663408,0.777620987,0.488190739,0.448788345
0.327945383,0.809375158,0.853820656,0.490744828,0.448788345
0.502850468,0.742132575,0.772827657,0.490885423,0.449890958
0.504704067,0.742728927,0.768499312,0.484593236,0.450132985
0.4591546,0.577301009,0.845969828,0.428489379,0.467785356
0.4846331,0.509749014,0.795236051,0.429162669,0.467785356
0.472476595,0.445420625,0.813291702,0.430321877,0.477123839
0.396186151,0.441912941,0.908498911,0.441261046,0.515094215
0.336821835,0.608084113,0.789188688,0.447942408,0.518556459
0.334649193,0.565252243,0.79152865,0.448431645,0.518556459
0.469492951,0.473945269,0.786632679,0.44878675,0.521394786
0.417822621,0.473945269,0.878913917,0.445352304,0.521394786
0.482511468,0.406846827,0.818715596,0.452302114,0.521394786
0.383629257,0.574141976,0.799509501,0.452434453,0.521394786
0.547060352,0.394845983,0.703528868,0.452713264,0.521394786
0.567804825,0.386214681,0.598152025,0.45335016,0.521394786
0.604610768,0.386214681,0.432661868,0.45347974,0.521394786
0.410392856,0.386214681,0.859398351,0.464498408,0.521394786
0.464324273,0.55293458,0.827569826,0.464574839,0.52200212
0.444014185,0.579268032,0.857478692,0.465630929,0.52200212
0.590462221,0.49265784,0.842774292,0.466162309,0.526221067
0.598043587,0.49265784,0.828787182,0.459946696,0.526221067
0.587377126,0.49265784,0.845257694,0.46054585,0.530981571
0.597616899,0.492710617,0.826859064,0.506657476,0.530981571
0.597669541,0.465954224,0.826759066,0.506657646,0.530981571
0.567115002,0.452558592,0.87127367,0.508183842,0.530981571
0.569244228,0.404780693,0.863704724,0.567807016,0.530981571
0.550694341,0.435287558,0.883125627,0.626225979,0.530981571
0.562807358,0.45237722,0.862033336,0.627238227,0.530981571
0.225449798,0.736405382,0.997311481,0.691332115,0.530981571
0.389422219,0.845956306,0.840471226,0.734273545,0.530981571
0.38943783,0.835590066,0.840442346,0.691336879,0.530981571
0.389441649,0.817649115,0.840435527,0.644818146,0.530981571
0.507590461,0.55293458,0.242707301,0.367204033,0.461816285
0.518431295,0.55293458,0.218449706,0.36741256,0.461816285
0.654959562,0.386214681,0.21443149,0.367506502,0.462612087
0.549932243,0.493218297,0.527153199,0.429523296,0.462612087
0.502201177,0.636784147,0.258144382,0.423071373,0.464228399
0.494307137,0.649765538,0.273657167,0.423618118,0.464228399
0.620473272,0.553525284,0.303549305,0.424625505,0.464228399
0.596953649,0.553525284,0.374510018,0.426665523,0.464228399
0.623405757,0.399709296,0.296506161,0.376662826,0.464228399
0.628569,0.402442748,0.281322153,0.376768596,0.464228399
0.619738008,0.455326923,0.306305425,0.377289143,0.464228399
0.619267321,0.455326923,0.307900563,0.377759723,0.46817572
0.599931255,0.455326923,0.366001793,0.373154831,0.479371589
0.611783958,0.455326923,0.330686169,0.367826877,0.484242376
0.615763736,0.386214681,0.319198058,0.362262734,0.48681839
0.610580226,0.386214681,0.334699732,0.362766775,0.48681839
0.545420863,0.386214681,0.542065099,0.372105746,0.48681839
0.423913332,0.55293458,0.487610903,0.386221369,0.48681839
0.462199504,0.55293458,0.368036569,0.386340157,0.487810015
0.602056342,0.386214681,0.363694698,0.38039124,0.488091622
0.550505694,0.386214681,0.528880462,0.376881346,0.508661801
0.591537563,0.386214681,0.397850962,0.377066719,0.510224238
0.594134566,0.386214681,0.389743292,0.371177404,0.510532839
0.59245928,0.386214681,0.395048856,0.365399269,0.511465781
0.588763509,0.386214681,0.406830869,0.359815451,0.513737372
0.552160004,0.436616541,0.505158011,0.355895188,0.513737372
0.579543466,0.504449213,0.417922104,0.373875161,0.513737372
0.554245022,0.504449213,0.499674916,0.37538547,0.513737372
0.573475148,0.436616541,0.438358923,0.393764582,0.51718586
0.571119699,0.436616541,0.446156914,0.388206669,0.521073698
0.548195282,0.410083282,0.520472214,0.434393607,0.521073698
0.546428445,0.410083282,0.526935334,0.442023547,0.53230118
0.565850809,0.410083282,0.464904566,0.442286402,0.534402146
0.561514522,0.416980497,0.479071348,0.488654176,0.534402146
0.548650814,0.416980497,0.520862502,0.495992952,0.542384414
0.565504678,0.392977877,0.466890146,0.437526413,0.542713666
0.54415875,0.40971696,0.535817716,0.484468373,0.542713666
0.547256634,0.421902354,0.526425121,0.543965906,0.542713666
0.5382619,0.414981674,0.555554282,0.49268306,0.551446597
0.546301838,0.414981674,0.530444653,0.499572426,0.55585457
0.544601126,0.414981674,0.526734291,0.493813159,0.55585457
0.339125206,0.565300248,0.736279103,0.458023405,0.586631107
0.399322756,0.55293458,0.551822274,0.406784197,0.58867617
0.399705585,0.55293458,0.550735962,0.406986558,0.590283502
0.531924577,0.386214681,0.570621111,0.401358543,0.593988825
0.493164368,0.42175674,0.686282602,0.448709154,0.593988825
0.519238435,0.42175674,0.611756755,0.449413323,0.599414247
0.528057674,0.42175674,0.585001226,0.455864088,0.600800703
0.429086487,0.42175674,0.834471985,0.454537744,0.6380483
0.298456946,0.589093847,0.840272264,0.47150191,0.66962367
0.117141458,0.55293458,0.994006274,0.438633177,0.66962367
0.320032669,0.55293458,0.753518833,0.43988207,0.68493468
0.20184104,0.55293458,0.95975976,0.448408852,0.699854169
0.240414181,0.55293458,0.924414432,0.453061437,0.730165948
0.280548147,0.55293458,0.864866447,0.454553621,0.730165948
0.297573752,0.55293458,0.831521093,0.454838787,0.731957091
0.430381264,0.386214681,0.822952097,0.448587372,0.732060061
0.42636083,0.391344839,0.829478688,0.442546642,0.732060061
